code,name,category,properties,day_price
TRFD0414,"Eurotruss - HD34 square black 1,50m",RIGGING,,8.00
TRFD0407,"Eurotruss - HD34 square black 2,00m",RIGGING,,10.00
TRFD0409,"Eurotruss - HD34 square black 2,50m",RIGGING,,12.50
TRFD0410,"Eurotruss - HD34 square black 3,00m",RIGGING,,14.00
TRFD0430,Eurotruss - HD34 square black corner L90 (2-way 90°),RIGGING,,10.00
TRFD0432,Eurotruss - HD34 square black corner LD (3-way 90°),RIGGING,,12.50
TRFD0434,Eurotruss - HD34 square black corner T 50/50 (3-way),RIGGING,,12.50
TRFD0436,Eurotruss - HD34 square black corner T 71/50 (3-way),RIGGING,,12.50
TRFD0438,Eurotruss - HD34 square black corner TD 50/50 (4-way),RIGGING,,12.50
TRFD0442,Eurotruss - HD34 square black corner X 50/50 (4-way),RIGGING,,12.50
TRFD0450,Eurotruss - HD34 square black boxcorner KIT,RIGGING,,25.00
TRFE0021,"Eurotruss - HD44 square silver 0,21m",RIGGING,,5.00
TRFE0025,"Eurotruss - HD44 square silver 0,25m",RIGGING,,5.00
TRFE0029,"Eurotruss - HD44 square silver 0,29m",RIGGING,,5.00
TRFE0050,"Eurotruss - HD44 square silver 0,50m",RIGGING,,5.00
TRFE0075,"Eurotruss - HD44 square silver 0,75m",RIGGING,,5.00
TRFE0081,"Eurotruss - HD44 square silver 0,81m",RIGGING,,5.00
TRFE0100,"Eurotruss - HD44 square silver 1,00m",RIGGING,,5.00
TRFE0200,"Eurotruss - HD44 square silver 2,00m",RIGGING,,9.00
TRFE0250,"Eurotruss - HD44 square silver 2,50m",RIGGING,,11.00
TRFE0300,"Eurotruss - HD44 square silver 3,00m",RIGGING,,13.00
TRFE0510,Eurotruss - HD44 square silver corner L45 (2-way 45º),RIGGING,,15.00
TRFE0515,Eurotruss - HD/FD44 square silver corner L60 (2-way 60º),RIGGING,,15.00
TRFE0502,Eurotruss - HD/FD44 square silver corner L90 (2-way 90º),RIGGING,,15.00
TRFE0518,Eurotruss - HD44 square silver corner L120 (2-way 120º),RIGGING,,15.00
TRFE0501,Eurotruss - HD/FD44 square silver corner L135 (2-way 135º),RIGGING,,15.00
TRFE0512,Eurotruss - HD44 square silver corner LD90 (3-way 90º),RIGGING,,15.00
TRFE0503,Eurotruss - HD/FD44 square silver corner T 60/50 (3-way),RIGGING,,15.00
TRFE0511,Eurotruss - HD44 square silver corner TD (4-way),RIGGING,,15.00
TRFE0610,Eurotruss - FD44/XD square silver bookcorner KIT,RIGGING,,15.00
TRFE0608,Eurotruss - HD44 square silver boxcorner KIT,RIGGING,,25.00
TRFE0621,"Eurotruss - HD44 square black 0,21m",RIGGING,,6.00
TRFE0625,"Eurotruss - HD44 square black 0,25m",RIGGING,,6.00
TRFE0629,"Eurotruss - HD44 square black 0,29m",RIGGING,,6.00
TRFE0650,"Eurotruss - HD44 square black 0,50m",RIGGING,,6.00
TRFE0675,"Eurotruss - HD44 square black 0,75m",RIGGING,,6.00
TRFE0681,"Eurotruss - HD44 square black 0,81m",RIGGING,,6.00
TRFE0700,"Eurotruss - HD44 square black 1,00m",RIGGING,,6.00
TRFE0750,"Eurotruss - HD44 square black 1,50m",RIGGING,,9.00
TRFE0800,"Eurotruss - HD44 square black 2,00m",RIGGING,,11.00
TRFE0850,"Eurotruss - HD44 square black 2,50m",RIGGING,,14.00
TRFE0900,"Eurotruss - HD44 square black 3,00m",RIGGING,,16.00
TRFE1102,Eurotruss - HD44 square black corner L90 (2-way 90º),RIGGING,,18.00
TRFE1101,Eurotruss - HD44 square black corner L135 (2-way 135º),RIGGING,,18.00
TRFE1103,Eurotruss - HD44 square black corner T (3-way),RIGGING,,18.00
TRFE1200,Eurotruss - HD44 square black boxcorner KIT,RIGGING,,30.00
TRXD0095,"Eurotruss - XD rectangle silver 0,50m",RIGGING,,9.00
TRXD0097,"Eurotruss - XD rectangle silver 0,75m",RIGGING,,9.00
TRXD0100,"Eurotruss - XD rectangle silver 1,00m",RIGGING,,10.00
TRXD0110,"Eurotruss - XD rectangle silver 1,50m",RIGGING,,12.00
TRXD0120,"Eurotruss - XD rectangle silver 2,00m",RIGGING,,14.00
TRXD0130,"Eurotruss - XD rectangle silver 2,50m",RIGGING,,16.00
TRXD0140,"Eurotruss - XD rectangle silver 3,00m",RIGGING,,18.00
TRXD0611,Eurotruss - XD rectangle silver boxcorner KIT,RIGGING,,23.00
TRXD0395,"Eurotruss - XD rectangle black 0,50m",RIGGING,,10.00
TRXD0398,"Eurotruss - XD rectangle black 0,75m",RIGGING,,10.00
TRXD0400,"Eurotruss - XD rectangle black 1,00m",RIGGING,,12.00
TRXD0410,"Eurotruss - XD rectangle black 1,50m",RIGGING,,14.00
TRXD0420,"Eurotruss - XD rectangle black 2,00m",RIGGING,,15.50
TRXD0430,"Eurotruss - XD rectangle black 2,50m",RIGGING,,17.50
TRXD0440,"Eurotruss - XD rectangle black 3,00m",RIGGING,,20.00
TRXD0450,Eurotruss - XD rectangle black boxcorner KIT,RIGGING,,26.00
TRST0050,"Eurotruss - ST square silver 0,50m",RIGGING,,10.00
TRST0100,"Eurotruss - ST square silver 1,00m",RIGGING,,10.00
TRST0150,"Eurotruss - ST square silver 1,50m",RIGGING,,12.50
TRST0200,"Eurotruss - ST square silver 2,00m",RIGGING,,15.00
TRST0250,"Eurotruss - ST square silver 2,50m",RIGGING,,17.50
TRST0300,"Eurotruss - ST square silver 3,00m",RIGGING,,20.00
TRST0610,Eurotruss - ST square silver boxcorner KIT,RIGGING,,27.50
TRST0495,"Eurotruss - ST square black 0,50m",RIGGING,,15.00
TRST0497,"Eurotruss - ST square black 0,75m",RIGGING,,40.00
TRST0500,"Eurotruss - ST square black 1,00m",RIGGING,,30.00
TRST0503,"Eurotruss - ST square black 1,50m",RIGGING,,25.00
TRST0505,"Eurotruss - ST square black 2,00m",RIGGING,,22.00
TRST0506,"Eurotruss - ST square black 2,50m",RIGGING,,25.00
TRST0507,"Eurotruss - ST square black 3,00m",RIGGING,,30.00
TRST0611,Eurotruss - ST square black boxcorner KIT,RIGGING,,30.00
TRXT0100,"Eurotruss - XT rectangle silver 1,00m",RIGGING,,15.00
TRXT0175,"Eurotruss - XT rectangle silver 1,75m",RIGGING,,20.00
TRXT0250,"Eurotruss - XT rectangle silver 2,50m",RIGGING,,30.00
TRXT0802,Eurotruss - XT Boxcorner 90° in 4 directions KIT,RIGGING,,35.00
TRXT0500,"Eurotruss - XT rectangle black 1,00m",RIGGING,,15.00
TRXT0675,"Eurotruss - XT rectangle black 1,75m",RIGGING,,20.00
TRXT0750,"Eurotruss - XT rectangle black 2,50m",RIGGING,,30.00
TRRT5008,"Eurotruss - PRT-122 Prerig Truss L=1,22M Black",RIGGING,,55.00
TRRT5012,"Eurotruss - PRT-244 Prerig Truss L=2,44M Black",RIGGING,,65.00
TRTT0100,"Eurotruss - TT rectangle black 1,00m",RIGGING,,30.00
TRTT0200,"Eurotruss - TT rectangle black 2,00m",RIGGING,,35.00
TRTT0250,"Eurotruss - TT rectangle black 2,50m",RIGGING,,40.00
TRTT0300,"Eurotruss - TT rectangle black 3,00m",RIGGING,,45.00
TRTT0409,Eurotruss - TT Boxcorner in 8 directions KIT [black],RIGGING,,45.00
TRTT0512,"Eurotruss - TTU rectangle silver 2,40m",RIGGING,,35.00
TRTT0520,"Eurotruss - TTU rectangle silver 3,00m",RIGGING,,45.00
TRTT0610,"Eurotruss - TTS rectangle silver 1,00m",RIGGING,,25.00
TRTT0620,"Eurotruss - TTS rectangle silver 2,00m",RIGGING,,35.00
TRTT0630,"Eurotruss - TTS rectangle silver 3,00m",RIGGING,,45.00
TRCW5072,Eurotruss - CWT-240 Catwalk Truss (Body) L=240cm,RIGGING,,100.00
TRCW5075,Eurotruss - CWT-320 Catwalk Truss (Body) L=320cm,RIGGING,,115.00
TRCW5082,Eurotruss - CWT- HR-240 Hand Railing L=240cm,RIGGING,,7.50
TRCW5085,Eurotruss - CWT- HR-320 Hand Railing L=320cm,RIGGING,,10.00
TRGR0515,"Eurotruss - TD44 square silver 1,50m",RIGGING,,10.00
TRGR0520,"Eurotruss - TD44 square silver 2,00m",RIGGING,,14.00
TRGR0530,"Eurotruss - TD44 square silver 3,00m",RIGGING,,21.00
TRGR0400,Eurotruss - Groundsupport TD44 Base Silver KIT,RIGGING,,100.00
TRGR0500,Eurotruss - Groundsupport TD44 Base Black KIT,RIGGING,,110.00
TRGR0402,Rent-All - Gsupport TD44 basedeck for ballast,RIGGING,,25.00
TRON0219,CS1 - Spacer L= 15 mm for HD/FD [M > M],RIGGING,,1.00
TRON0218,CS1 - Spacer L= 30 mm for HD/FD [M > M],RIGGING,,1.00
TRON0220,CS1 - Spacer L= 50 mm for HD/FD [M > M],RIGGING,,1.00
TRON0221,CS1 - Spacer L= 80 mm for HD/FD [M > M],RIGGING,,1.00
TRON0223,CS1 - Spacer L= 90 mm for HD/FD [M > F],RIGGING,,1.00
TRON0226,CS1 - Spacer L=100 mm for HD/FD [M > F],RIGGING,,1.00
TRON0224,CS1 - Spacer L=105 mm for HD/FD [M > F],RIGGING,,1.00
TRON0212,CS1 - Bold-On Receiver L=100mm for HD/FD KIT [120pcs],RIGGING,,54.00
TRON0210,CS1 - Bold-On Receiver L=105mm for HD/FD KIT [120pcs],RIGGING,,54.00
TRON0216,CS1 - Bold-On Receiver L=100mm for HD/FD KIT [120pcs] (BL),RIGGING,,60.00
TRON0217,CS1 - Bold-On Receiver L=105mm for HD/FD KIT [120pcs] (BL),RIGGING,,60.00
TRCI0007,"Eurotruss - FD31 single tube silver circle Ø 1,50m (2 cuts)",RIGGING,,12.00
TRCI0010,"Eurotruss - FD31 single tube silver circle Ø 2,00m (2 cuts)",RIGGING,,15.00
TRCI0011,"Eurotruss - FD31 single tube silver circle Ø 2,50m (2 cuts)",RIGGING,,17.50
TRCI0015,"Eurotruss - FD31 single tube silver circle Ø 3,00m (2 cuts)",RIGGING,,20.00
TRCI0013,"Eurotruss - FD31 single tube silver circle Ø 3,00m (4 cuts)",RIGGING,,20.00
TRCI0020,"Eurotruss - FD31 single tube silver circle Ø 4,00m (4 cuts)",RIGGING,,22.50
TRCI0025,"Eurotruss - FD31 single tube silver circle Ø 6,00m (4 cuts)",RIGGING,,25.00
TRCI0030,"Eurotruss - FD31 single tube silver circle Ø 8,00m (8 cuts)",RIGGING,,30.00
TRCI0035,"Eurotruss - FD31 single tube silver circle Ø 10,00m (8 cuts)",RIGGING,,40.00
TRCI0039,"Eurotruss - FD31 single tube silver circle Ø 15,00m (12cuts)",RIGGING,,60.00
TRCI0042,"Eurotruss - FD31 single tube silver circle Ø 27,00m (16cuts)",RIGGING,,100.00
TRCI0050,"Eurotruss - FD31 single tube black circle Ø 3,00m (2 cuts)",RIGGING,,22.00
PTCI0120,"Protruss - single tube silver circle Ø 3,00m (4 cuts)",RIGGING,,25.00
PTCI0125,Protruss - single tube silver circle Ø 3.50m (4 cuts),RIGGING,,25.00
PTCI0130,"Protruss - single tube silver circle Ø 4,00m (4 cuts)",RIGGING,,30.00
PTCI0155,"Protruss - single tube black circle Ø 1,00m (2 cuts)",RIGGING,,12.50
PTCI0160,"Protruss - single tube black circle Ø 2,00m (4 cuts)",RIGGING,,15.00
PTCI0165,"Protruss - single tube black circle Ø 3,00m (4 cuts)",RIGGING,,25.00
PTCI0170,"Protruss - single tube black circle Ø 4,00m (4 cuts)",RIGGING,,40.00
PTCI0175,"Protruss - single tube black circle Ø 5,00m (8 cuts)",RIGGING,,40.00
PTCI0180,"Protruss - single tube black circle Ø 6,00m (8 cuts)",RIGGING,,45.00
PTCI0184,"Protruss - single tube black circle Ø 7,00m (8 cuts)",RIGGING,,50.00
TRCI0100,"Eurotruss - FD34 square silver circle Ø 1,50m (4 cuts)",RIGGING,,50.00
TRCI0111,"Eurotruss - FD34 square silver circle Ø 2,00m (4 cuts)",RIGGING,,60.00
TRCI0120,"Eurotruss - FD34 square silver circle Ø 3,00m (4 cuts)",RIGGING,,90.00
TRCI0130,"Eurotruss - HD/FD34 square silver circle Ø 4,00m (4 cuts)",RIGGING,,100.00
TRCI0140,"Eurotruss - FD34 square silver circle Ø 5,00m (4 cuts)",RIGGING,,125.00
TRCI0160,"Eurotruss - FD34 square silver circle Ø 6,00m (6 cuts)",RIGGING,,175.00
TRCI0170,"Eurotruss - HD/FD34 square silver circle Ø 6,00m (8 cuts)",RIGGING,,175.00
TRCI0186,"Eurotruss - FD34 square silver circle Ø 7,00m (8 cuts)",RIGGING,,200.00
TRCI0190,"Eurotruss - HD34 square silver circle Ø 7,50m (8 cuts)",RIGGING,,175.00
TRCI0200,"Eurotruss - FD34 square silver circle Ø 8,00m (8 cuts)",RIGGING,,225.00
TRCI0210,"Eurotruss - HD/FD34 square silver circle Ø 10,00m (8 cuts)",RIGGING,,275.00
TRCI0220,"Eurotruss - FD34 square silver circle Ø 15,00m (16 cuts)",RIGGING,,350.00
TRCI0080,"Eurotruss - FD34 square black circle Ø 2,00m (4 cuts)",RIGGING,,75.00
TRCI0082,"Eurotruss - FD34 square black circle Ø 3,00m (4 cuts)",RIGGING,,100.00
TRCI0084,"Eurotruss - FD34 square black circle Ø 4,00m (4 cuts)",RIGGING,,125.00
TRCI0086,"Eurotruss - FD34 square black circle Ø 5,00m (4 cuts)",RIGGING,,150.00
TRCI0088,"Eurotruss - FD34 square black circle Ø 6,00m (8 cuts)",RIGGING,,200.00
TRCI0090,"Eurotruss - FD34 square black circle Ø 7,50m (8 cuts)",RIGGING,,225.00
TRCI0092,"Eurotruss - FD34 square black circle Ø 10,00m (8 cuts)",RIGGING,,350.00
TRCI0096,"Eurotruss - FD34 square black circle Ø 15,00m (16 cuts)",RIGGING,,450.00
TRCI0276,"Eurotruss - HD44 square silver circle Ø 4,00m (4 cuts)",RIGGING,,110.00
TRCI0280,"Eurotruss - HD/FD44 square silver circle Ø 5,00m (4 cuts)",RIGGING,,110.00
TRCI0290,"Eurotruss - FD44 square silver circle Ø 8,00m (8 cuts)",RIGGING,,250.00
TRCI0300,"Eurotruss - FD44 square silver circle Ø 10,00m (12 cuts)",RIGGING,,250.00
TRCI0310,"Eurotruss - FD44 square silver circle Ø 12,00m (12 cuts)",RIGGING,,300.00
TRCI0320,"Eurotruss - HD/FD44 square silver circle Ø 15,00m (16 cuts)",RIGGING,,400.00
TRCI0325,"Eurotruss - HD44 square silver circle Ø 18,00m (16 cuts)",RIGGING,,500.00
TRCI0330,"Eurotruss - HD/FD44 square silver circle Ø 20,00m (24 cuts)",RIGGING,,550.00
TRCI0340,"Eurotruss - HD44 square silver circle Ø 25,00m (28 cuts)",RIGGING,,575.00
TRCI0350,"Eurotruss - FD44 square silver circle Ø 30,00m (32 cuts)",RIGGING,,750.00
TRCI0240,"Eurotruss - HD44 square black circle Ø 8,00m (8 cuts)",RIGGING,,250.00
TRCI0244,"Eurotruss - HD/FD44 square black circle Ø 12,00m (12 cuts)",RIGGING,,350.00
TRCI0332,"Eurotruss - HD/FD44 square black circle Ø 20,00m (24 cuts)",RIGGING,,600.00
PTCI0305,"Protruss - H30V square silver circle Ø 2,00m (4 cuts)",RIGGING,,60.00
PTCI0310,"Protruss - H30V square silver circle Ø 3,00m (4 cuts)",RIGGING,,90.00
PTCI0315,"Protruss - H30V square silver circle Ø 4,00m (4 cuts)",RIGGING,,100.00
PTCI0320,"Protruss - H30V square silver circle Ø 5,00m (4 cuts)",RIGGING,,125.00
PTCI0325,"Protruss - H30V square silver circle Ø 5,00m (8 cuts)",RIGGING,,125.00
PTCI0330,"Protruss - H30V square silver circle Ø 6,00m (8 cuts)",RIGGING,,175.00
PTCI0335,"Protruss - H30V square silver circle Ø 7,00m (8 cuts)",RIGGING,,200.00
PTCI0340,"Protruss - H30V square silver circle Ø 8,00m (8 cuts)",RIGGING,,225.00
PTCI0345,"Protruss - H30V square silver circle Ø 9,00m (8 cuts)",RIGGING,,250.00
PTCI0350,"Protruss - H30V square silver circle Ø 10,00m (8 cuts)",RIGGING,,275.00
PTCI0360,"Protruss - H30V square silver circle Ø 12,00m (12 cuts)",RIGGING,,325.00
PTCI0405,"Protruss - H30V square black circle Ø 2,00m (4 cuts)",RIGGING,,75.00
PTCI0410,"Protruss - H30V square black circle Ø 2,00m (8 cuts)",RIGGING,,80.00
PTCI0415,"Protruss - H30V square black circle Ø 3,00m (4 cuts)",RIGGING,,100.00
PTCI0420,"Protruss - H30V square black circle Ø 4,00m (4 cuts)",RIGGING,,125.00
PTCI0440,"Protruss - H30V square black circle Ø 6,00m (8 cuts)",RIGGING,,200.00
PTCI0455,"Protruss - H30V square black circle Ø 8,00m (8 cuts)",RIGGING,,250.00
PTCI0460,"Protruss - H30V square black circle Ø 9,00m (8 cuts)",RIGGING,,300.00
PTCI0475,"Protruss - H30V square black circle Ø 12,00m (12 cuts)",RIGGING,,400.00
PTCI0480,"Protruss - H30V square black circle Ø 12,00m (16 cuts)",RIGGING,,400.00
PTCI0505,"Protruss - H40V square silver circle Ø 4,00m (4 cuts)",RIGGING,,150.00
PTCI0515,"Protruss - H40V square silver circle Ø 6,00m (8 cuts)",RIGGING,,175.00
PTCI0535,"Protruss - H40V square silver circle Ø 10,00m (16 cuts)",RIGGING,,250.00
PTCI0550,"Protruss - H40V square silver circle Ø 15,00m (16 cuts)",RIGGING,,335.00
PTCI0565,"Protruss - H40V square silver circle Ø 18,00m (16 cuts)",RIGGING,,450.00
PTCI0570,"Protruss - H40V square silver circle Ø 20,00m (24 cuts)",RIGGING,,550.00
PTCI0575,"Protruss - H40V square silver circle Ø 25,00m (32 cuts)",RIGGING,,650.00
PTCI0585,"Protruss - H40V square silver circle Ø 30,00m (32 cuts)",RIGGING,,750.00
PTCI0605,"Protruss - H40V square black circle Ø 4,00m (4 cuts)",RIGGING,,160.00
PTCI0650,"Protruss - H40V square black circle Ø 14,00m (12 cuts)",RIGGING,,385.00
PTCI0655,"Protruss - H40V square black circle Ø 15,00m (16 cuts)",RIGGING,,390.00
PTCI0660,"Protruss - H40V square black circle Ø 16,00m (12 cuts)",RIGGING,,400.00
PTCI0670,"Protruss - H40V square black circle Ø 20,00m (24 cuts)",RIGGING,,700.00
PLHV0021,"Prolyte - H30V square silver 0,21m",RIGGING,,5.00
PLHV0025,"Prolyte - H30V square silver 0,25m",RIGGING,,5.00
PLHV0029,"Prolyte - H30V square silver 0,29m",RIGGING,,5.00
PLHV0050,"Prolyte - H30V square silver 0,50m",RIGGING,,5.00
PLHV0071,"Prolyte - H30V square silver 0,71m",RIGGING,,5.00
PLHV0100,"Prolyte - H30V square silver 1,00m",RIGGING,,5.00
PLHV0200,"Prolyte - H30V square silver 2,00m",RIGGING,,8.00
PLHV0300,"Prolyte - H30V square silver 3,00m",RIGGING,,12.00
PLHV0400,"Prolyte - H30V square silver 4,00m",RIGGING,,16.00
PLHV0505,Prolyte - H30V square silver corner C002 (2-way 60°),RIGGING,,15.00
PLHV0510,Prolyte - H30V square silver corner C003 (2-way 90°),RIGGING,,11.00
PLHV0515,Prolyte - H30V square silver corner C004 (2-way 120°),RIGGING,,12.50
PLHV0520,Prolyte - H30V square silver corner C005 (2-way 135°),RIGGING,,12.50
PLHV0525,Prolyte - H30V square silver corner C012 (3-way L90+Down),RIGGING,,12.50
PLHV0527,Prolyte - H30V square silver corner C016 (4-way X-piece),RIGGING,,12.50
PLHV0530,Prolyte - H30V square silver corner C017 (3-way T-Joint),RIGGING,,12.50
PLHV0535,Prolyte - H30V square silver corner C020 (4-way T+Down),RIGGING,,15.00
PLHV0545,Prolyte - H30V square silver corner C024 (5-way X+Down),RIGGING,,15.00
PLHV0571,Prolyte - H30V square silver boxcorner KIT,RIGGING,,20.00
PLHV0576,Prolyte - H30V square silver bookcorner KIT,RIGGING,,17.50
PLHV0582,Prolyte - H30V square silver baseplate 2kg (33cmx33cm),RIGGING,,5.00
PLHV0604,"Prolyte - H30V square black 0,21m",RIGGING,,7.50
PLHV0605,"Prolyte - H30V square black 0,25m",RIGGING,,7.50
PLHV0607,"Prolyte - H30V square black 0,29m",RIGGING,,8.00
PLHV0610,"Prolyte - H30V square black 0,50m",RIGGING,,8.00
PLHV0612,"Prolyte - H30V square black 0,71m",RIGGING,,8.00
PLHV0616,"Prolyte - H30V square black 1,00m",RIGGING,,8.00
PLHV0622,"Prolyte - H30V square black 2,00m",RIGGING,,12.00
PLHV0626,"Prolyte - H30V square black 3,00m",RIGGING,,18.00
PLHV0630,"Prolyte - H30V square black 4,00m",RIGGING,,24.00
PLHV0636,Prolyte - H30V square black corner C003 (2-way 90°),RIGGING,,13.00
PLHV0637,Prolyte - H30V square black corner C004 (2-way 120°),RIGGING,,15.00
PLHV0638,Prolyte - H30V square black corner C005 (2-way 135°),RIGGING,,15.00
PLHV0641,Prolyte - H30V square black corner C012 (3-way L90+Down),RIGGING,,15.00
PLHV0643,Prolyte - H30V square black corner C016 (4-way X-piece),RIGGING,,15.00
PLHV0644,Prolyte - H30V square black corner C017 (3-way T-Joint),RIGGING,,15.00
PLHV0647,Prolyte - H30V square black corner C020 (4-way T+Down),RIGGING,,17.50
PLHV0649,Prolyte - H30V square black corner C024 (5-way X+Down),RIGGING,,17.50
PLHV0651,Prolyte - H30V square black boxcorner KIT,RIGGING,,25.00
PLHV0653,Prolyte - H30V square black bookcorner KIT,RIGGING,,20.00
PLHV0588,Prolyte - H30V square black baseplate 2kg (33cmx33cm),RIGGING,,5.00
PLCI0308,"Prolyte - H30V square silver circle Ø 2,00m (4 cuts)",RIGGING,,60.00
PLCI0316,"Prolyte - H30V square silver circle Ø 3,00m (4 cuts)",RIGGING,,90.00
PLCI0324,"Prolyte - H30V square silver circle Ø 4,00m (4 cuts)",RIGGING,,100.00
PLCI0330,"Prolyte - H30V square silver circle Ø 5,00m (8 cuts)",RIGGING,,125.00
PLCI0336,"Prolyte - H30V square silver circle Ø 6,00m (8 cuts)",RIGGING,,175.00
PLCI0342,"Prolyte - H30V square silver circle Ø 7,00m (8 cuts)",RIGGING,,200.00
PLCI0348,"Prolyte - H30V square silver circle Ø 8,00m (8 cuts)",RIGGING,,225.00
PLCI0354,"Prolyte - H30V square silver circle Ø 9,00m (12 cuts)",RIGGING,,250.00
PLCI0360,"Prolyte - H30V square silver circle Ø 10,00m (12 cuts)",RIGGING,,275.00
PLCI0366,"Prolyte - H30V square silver circle Ø 12,00m (12 cuts)",RIGGING,,325.00
PLCI0408,"Prolyte - H30V square black circle Ø 2,00m (4 cuts)",RIGGING,,75.00
PLCI0416,"Prolyte - H30V square black circle Ø 3,00m (4 cuts)",RIGGING,,100.00
PLCI0424,"Prolyte - H30V square black circle Ø 4,00m (4 cuts)",RIGGING,,125.00
PLCI0454,"Prolyte - H30V square black circle Ø 9,00m (12 cuts)",RIGGING,,300.00
PLCI0430,"Prolyte - H30V square black circle Ø 5,00m (8 cuts)",RIGGING,,150.00
PLCI0436,"Prolyte - H30V square black circle Ø 6,00m (8 cuts)",RIGGING,,200.00
PLCI0442,"Prolyte - H30V square black circle Ø 7,00m (8 cuts)",RIGGING,,225.00
PLCI0448,"Prolyte - H30V square black circle Ø 8,00m (8 cuts)",RIGGING,,250.00
PLCI0460,"Prolyte - H30V square black circle Ø 10,00m (12 cuts)",RIGGING,,350.00
PLCI0466,"Prolyte - H30V square black circle Ø 12,00m (12 cuts)",RIGGING,,400.00
PLSV0696,"Prolyte - S52SV square black 0,25m",RIGGING,,16.00
PLSV0698,"Prolyte - S52SV square black 0,50m",RIGGING,,16.00
PLSV0701,"Prolyte - S52SV square black 0,60m",RIGGING,,16.00
PLSV0704,"Prolyte - S52SV square black 0,80m",RIGGING,,16.00
PLSV0706,"Prolyte - S52SV square black 1,00m",RIGGING,,18.00
PLSV0708,"Prolyte - S52SV square black 1,20m",RIGGING,,18.00
PLSV0710,"Prolyte - S52SV square black 1,50m",RIGGING,,19.00
PLSV0712,"Prolyte - S52SV square black 1,60m",RIGGING,,19.00
PLSV0716,"Prolyte - S52SV square black 2,00m",RIGGING,,23.00
PLSV0720,"Prolyte - S52SV square black 2,40m",RIGGING,,25.00
PLSV0722,"Prolyte - S52SV square black 2,50m",RIGGING,,25.00
PLSV0726,"Prolyte - S52SV square black 3,00m",RIGGING,,30.00
PLSV0733,Prolyte - S52SV square black boxcorner [Empty],RIGGING,,50.00
PLSF0605,"Prolyte - S52F folding black 0,60m",RIGGING,,13.00
PLSF0610,"Prolyte - S52F folding black 0,80m",RIGGING,,13.00
PLSF0630,"Prolyte - S52F folding black 1,50m",RIGGING,,19.00
PLSF0635,"Prolyte - S52F folding black 1,60m",RIGGING,,19.00
PLSF0640,"Prolyte - S52F folding black 2,40m",RIGGING,,25.00
PLSF0660,Prolyte - S52F folding black corner C016 (4-way),RIGGING,,33.00
PTRT0700,"Protruss - P36APT black 0,60m (Pre rig truss)",RIGGING,,22.00
PTRT0705,"Protruss - P36APT black 0,82m (Pre rig truss)",RIGGING,,22.00
PTRT0715,"Protruss - P36APT black 1,20m (Pre rig truss)",RIGGING,,22.00
PTRT0720,"Protruss - P36APT black 1,50m (Pre rig truss)",RIGGING,,25.00
PTRT0725,"Protruss - P36APT black 2,40m (Pre rig truss)",RIGGING,,28.00
PTRT0735,"Protruss - P36APT black 3,00m (Pre rig truss)",RIGGING,,30.00
PTRT0774,Protruss - P36APT black - boxcorner KIT,RIGGING,,28.00
PTRT0717,"Protruss - P36APT silver - dolly (Touring) - 1,20m",RIGGING,,20.00
PTRT0727,"Protruss - P36APT silver - dolly (Touring) - 2,40m",RIGGING,,26.00
PLGR0050,"Prolyte - S40T square black - mast section - 0,50m",RIGGING,,8.50
PLGR0100,"Prolyte - S40T square black - mast section - 1,00m",RIGGING,,8.50
PLGR0300,"Prolyte - S40T square black - mast section - 3,00m",RIGGING,,24.00
PLGR0500,Prolyte Tower 1T black - base+top+sleeve+H30V - 0.5m KIT,RIGGING,,50.00
PLGR0600,Prolyte Tower 2T black - base+top+sleeve+S40T (S52F+S36R),RIGGING,,85.00
TRAL0050,"Pipe Aluminium silver 50mmØ 0,50m",RIGGING,,0.75
TRAL0075,"Pipe Aluminium silver 50mmØ 0,75m",RIGGING,,1.00
TRAL0100,"Pipe Aluminium silver 50mmØ 1,00m",RIGGING,,1.00
TRAL0150,"Pipe Aluminium silver 50mmØ 1,50m",RIGGING,,2.00
TRAL0200,"Pipe Aluminium silver 50mmØ 2,00m",RIGGING,,2.50
TRAL0250,"Pipe Aluminium silver 50mmØ 2,50m",RIGGING,,3.00
TRAL0300,"Pipe Aluminium silver 50mmØ 3,00m",RIGGING,,3.50
TRAL0400,"Pipe Aluminium silver 50mmØ 4,00m",RIGGING,,4.50
TRAL0500,"Pipe Aluminium silver 50mmØ 5,00m",RIGGING,,6.00
TRAL0799,"Pipe Aluminium black 50mmØ 0,50m",RIGGING,,0.75
TRAL0802,"Pipe Aluminium black 50mmØ 0,75m",RIGGING,,1.00
TRAL0805,"Pipe Aluminium black 50mmØ 1,00m",RIGGING,,1.00
TRAL0810,"Pipe Aluminium black 50mmØ 1,50m",RIGGING,,2.00
TRAL0815,"Pipe Aluminium black 50mmØ 2,00m",RIGGING,,2.50
TRAL0816,"Pipe Aluminium black 50mmØ 2,50m",RIGGING,,2.50
TRAL0825,"Pipe Aluminium black 50mmØ 3,00m",RIGGING,,3.50
TRAL0830,"Pipe Aluminium black 50mmØ 4,00m",RIGGING,,4.50
TRAL0845,"Pipe Aluminium black 50mmØ 5,00m",RIGGING,,6.00
TRDI0198,Scaffclamp single 25mm (small),RIGGING,,2.00
TRDI0197,Scaffclamp double 25mm (small),RIGGING,,2.25
TRDI0200,Scaffclamp double 50mm (large),RIGGING,,2.25
TRDI0192,Scaffclamp double 25mm (small) [black],RIGGING,,2.25
